band;album;song;aggregated_word;source;word;count
Die Ärzte;Runter mit den Spendierhosen, Unsichtbarer!;Herrliche Jahre;damn;llm;verdammte;1
Die Ärzte;Runter mit den Spendierhosen, Unsichtbarer!;Las Vegas;asshole;static;ass;1
Die Ärzte;Runter mit den Spendierhosen, Unsichtbarer!;Las Vegas;damn;llm;verdammt;1
Die Ärzte;Runter mit den Spendierhosen, Unsichtbarer!;Leichenhalle;other;llm;Henker;1
Die Ärzte;Runter mit den Spendierhosen, Unsichtbarer!;Manchmal haben Frauen …;asshole;static;ass;2
Die Ärzte;Runter mit den Spendierhosen, Unsichtbarer!;Manchmal haben Frauen …;other;llm;fresse;1
Die Ärzte;Runter mit den Spendierhosen, Unsichtbarer!;Mondo Bondage;asshole;static;ass;1
Die Ärzte;Runter mit den Spendierhosen, Unsichtbarer!;N 48.3;shit;llm;shit;1
Die Ärzte;Runter mit den Spendierhosen, Unsichtbarer!;Onprangering;asshole;static;ass;1
Die Ärzte;Runter mit den Spendierhosen, Unsichtbarer!;Onprangering;other;static;piss;1
Die Ärzte;Runter mit den Spendierhosen, Unsichtbarer!;Rock Rendezvous;asshole;static;ass;3
Die Ärzte;Runter mit den Spendierhosen, Unsichtbarer!;Rock Rendezvous;bitch;llm;bitch;1
Die Ärzte;Runter mit den Spendierhosen, Unsichtbarer!;Rock Rendezvous;damn;llm;damn;1
Die Ärzte;Runter mit den Spendierhosen, Unsichtbarer!;Rock Rendezvous;fuck;llm;fuck;1
Die Ärzte;Runter mit den Spendierhosen, Unsichtbarer!;Rock’n’Roll Übermensch;asshole;static;dick;1
Die Ärzte;Runter mit den Spendierhosen, Unsichtbarer!;Rock’n’Roll Übermensch;damn;static;hell;1
Die Ärzte;Runter mit den Spendierhosen, Unsichtbarer!;Wie es geht;asshole;static;ass;1
Die Ärzte;Runter mit den Spendierhosen, Unsichtbarer!;Yoko Ono;other;llm;beschissenen;1
Die Ärzte;auch;Angekumpelt;asshole;static;ass;2
Die Ärzte;auch;Bettmagnet;asshole;static;ass;3
Die Ärzte;auch;Bettmagnet;damn;llm;verdammter;1
Die Ärzte;auch;Cpt. Metal;asshole;static;ass;2
Die Ärzte;auch;Das darfst du;asshole;static;ass;5
Die Ärzte;auch;Das finde ich gut;asshole;static;ass;2
Die Ärzte;auch;Die Hard;asshole;llm;Arschgeweih;1
Die Ärzte;auch;Die Hard;shit;static;sra;2
Die Ärzte;auch;Fiasko;asshole;static;ass;1
Die Ärzte;auch;Freundschaft ist Kunst;asshole;static;ass;1
Die Ärzte;auch;Freundschaft ist Kunst;hate_conflict;llm;arrogant;1
Die Ärzte;auch;Freundschaft ist Kunst;other;llm;dumm;1
Die Ärzte;auch;Ist das noch Punkrock?;asshole;static;ass;2
Die Ärzte;auch;Ist das noch Punkrock?;fuck;llm;fuck;1
Die Ärzte;auch;M&F;asshole;static;ass;1
Die Ärzte;auch;Miststück;bitch;llm;miststück;1
Die Ärzte;auch;TCR;asshole;static;ass;1
Die Ärzte;auch;TCR;damn;llm;gottverdammte;1
Die Ärzte;auch;Tamagotchi;asshole;static;ass;2
Die Ärzte;auch;Waldspaziergang mit Folgen;asshole;static;ass;3
Die Ärzte;auch;zeiDverschwÄndung;asshole;static;ass;1
Dropkick Murphys;11 Short Stories of Pain & Glory;First Class Loser;asshole;static;ass;14
Dropkick Murphys;11 Short Stories of Pain & Glory;First Class Loser;fuck;llm;fuck;1
Dropkick Murphys;11 Short Stories of Pain & Glory;Kicked to the Curb;damn;static;damn;4
Dropkick Murphys;11 Short Stories of Pain & Glory;Sandlot;shit;static;shit;1
Dropkick Murphys;11 Short Stories of Pain & Glory;Until the Next Time;asshole;static;ass;3
Dropkick Murphys;Blackout;Bastards on Parade;bastard;static;bastard;4
Dropkick Murphys;Blackout;Kiss Me, I’m Shitfaced;asshole;static;pic;1
Dropkick Murphys;Blackout;Kiss Me, I’m Shitfaced;fuck;static;fuck;2
Dropkick Murphys;Blackout;Kiss Me, I’m Shitfaced;shit;static;shit;11
Dropkick Murphys;Blackout;The Dirty Glass;asshole;static;ass;1
Dropkick Murphys;Blackout;The Dirty Glass;bitch;static;bitch;2
Dropkick Murphys;Blackout;This Is Your Life;asshole;static;ass;1
Dropkick Murphys;Blackout;This Is Your Life;fuck;llm;fuck;1
Dropkick Murphys;Blackout;This Is Your Life;shit;llm;shit;1
Dropkick Murphys;Blackout;World Full of Hate;asshole;static;ass;1
Dropkick Murphys;Do or Die;3rd Man In;shit;static;shit;1
Dropkick Murphys;Do or Die;Boys on the Docks (Murphys’ Pub version);asshole;static;ass;1
Dropkick Murphys;Do or Die;Caught in a Jar;other;static;piss;1
Dropkick Murphys;Do or Die;Far Away Coast;damn;static;hell;7
Dropkick Murphys;Do or Die;Fightstarter Karaoke;fuck;static;fuck;5
Dropkick Murphys;Do or Die;Fightstarter Karaoke;shit;static;shit;1
Dropkick Murphys;Do or Die;Finnegan’s Wake;asshole;static;ass;1
Dropkick Murphys;Do or Die;Finnegan’s Wake;damn;llm;hell;1
Dropkick Murphys;Do or Die;Never Alone;asshole;static;ass;3
Dropkick Murphys;Do or Die;Never Alone;fuck;llm;fuck;1
Dropkick Murphys;Do or Die;Road of the Righteous;damn;static;damn;4
Dropkick Murphys;Do or Die;Road of the Righteous;other;llm;blasted;1
Dropkick Murphys;Do or Die;Skinhead on the MBTA;fuck;static;fuck;5
Dropkick Murphys;Do or Die;Tenant Enemy #1;fuck;llm;fuck;1
Dropkick Murphys;For the People;Fiending for the Lies;asshole;static;pic;1
Dropkick Murphys;For the People;Fiending for the Lies;damn;static;hell;1
Dropkick Murphys;For the People;Kids Games;asshole;static;ass;2
Dropkick Murphys;For the People;Kids Games;damn;static;damn;2
Dropkick Murphys;For the People;Kids Games;shit;static;shit;1
Dropkick Murphys;For the People;One Last Goodbye “Tribute to Shane”;asshole;llm;wanker;1
Dropkick Murphys;For the People;One Last Goodbye “Tribute to Shane”;other;static;piss;2
Dropkick Murphys;For the People;School Days Over;asshole;static;pic;1
Dropkick Murphys;For the People;Sirens;shit;static;crap;4
Dropkick Murphys;For the People;Straight Edge (I Liked You Better);asshole;static;pic;1
Dropkick Murphys;For the People;Straight Edge (I Liked You Better);other;llm;gack;1
Dropkick Murphys;For the People;The Big Man;fuck;static;fuck;3
Dropkick Murphys;For the People;The Vultures Circle High;fuck;llm;fuck;1
Dropkick Murphys;For the People;The Vultures Circle High;shit;llm;shit;1
Dropkick Murphys;Going Out in Style;1953;asshole;static;ass;1
Dropkick Murphys;Going Out in Style;Climbing a Chair to Bed;asshole;static;ass;1
Dropkick Murphys;Going Out in Style;Cruel;asshole;static;ass;1
Dropkick Murphys;Going Out in Style;Deeds Not Words;damn;llm;damn;1
Dropkick Murphys;Going Out in Style;Deeds Not Words;shit;static;crap;2
Dropkick Murphys;Going Out in Style;Going Out in Style;asshole;static;ass;1
Dropkick Murphys;Going Out in Style;Going Out in Style;damn;llm;damn;1
Dropkick Murphys;Going Out in Style;Going Out in Style;other;static;piss;1
Dropkick Murphys;Going Out in Style;Going Out in Style;shit;static;shit;12
Dropkick Murphys;Going Out in Style;Memorial Day;asshole;static;pic;1
Dropkick Murphys;Going Out in Style;Sunday Hardcore Matinee;asshole;static;pic;1
Dropkick Murphys;Going Out in Style;Sunday Hardcore Matinee;fuck;llm;fuck;1
Dropkick Murphys;Going Out in Style;Take ’em Down;asshole;static;ass;1
Dropkick Murphys;Going Out in Style;Take ’em Down;bastard;static;bastard;10
Dropkick Murphys;Going Out in Style;Walk Don't Run;asshole;static;ass;2
Dropkick Murphys;Going Out in Style;Walk Don't Run;bitch;llm;bitch;1
Dropkick Murphys;Going Out in Style;Walk Don't Run;damn;static;hell;6
Dropkick Murphys;Going Out in Style;Walk Don't Run;fuck;static;fuck;13
Dropkick Murphys;Going Out in Style;Walk Don't Run;other;static;piss;1
Dropkick Murphys;Going Out in Style;Walk Don't Run;shit;static;crap;4
Dropkick Murphys;Mob Mentality;Boys on the Dock;asshole;static;ass;1
Dropkick Murphys;Mob Mentality;Hang Up Your Boots;asshole;static;dick;15
Dropkick Murphys;Mob Mentality;Hang Up Your Boots;bitch;static;bitch;18
Dropkick Murphys;Mob Mentality;Hang Up Your Boots;damn;static;damn;6
Dropkick Murphys;Mob Mentality;Hang Up Your Boots;fuck;static;fuck;31
Dropkick Murphys;Mob Mentality;Hang Up Your Boots;shit;static;shit;14
Dropkick Murphys;Mob Mentality;Informer;damn;static;hell;1
Dropkick Murphys;Mob Mentality;Mob Mentality;asshole;static;ass;1
Dropkick Murphys;Mob Mentality;Mob Mentality;fuck;static;fuck;3
Dropkick Murphys;Okemah Rising;Gotta Get to Peekskill;fuck;llm;fuck;1
Dropkick Murphys;Okemah Rising;Gotta Get to Peekskill;shit;llm;shit;1
Dropkick Murphys;Okemah Rising;Watchin the World Go By;asshole;static;pic;4
Dropkick Murphys;Signed and Sealed in Blood;Burn;damn;static;hell;4
Dropkick Murphys;Signed and Sealed in Blood;Jimmy Collins’ Wake;asshole;static;ass;8
Dropkick Murphys;Signed and Sealed in Blood;Out of Our Heads;damn;static;hell;2
Dropkick Murphys;Signed and Sealed in Blood;Out on the Town;asshole;static;ass;1
Dropkick Murphys;Signed and Sealed in Blood;Prisoner’s Song;asshole;static;pic;2
Dropkick Murphys;Signed and Sealed in Blood;Prisoner’s Song;damn;static;hell;1
Dropkick Murphys;Signed and Sealed in Blood;Rose Tattoo;asshole;static;ass;1
Dropkick Murphys;Signed and Sealed in Blood;The Boys Are Back;asshole;static;ass;1
Dropkick Murphys;Signed and Sealed in Blood;The Season’s Upon Us;asshole;static;pic;2
Dropkick Murphys;Signed and Sealed in Blood;The Season’s Upon Us;bitch;static;bitch;2
Dropkick Murphys;Signed and Sealed in Blood;The Season’s Upon Us;shit;static;shit;2
Dropkick Murphys;Sing Loud, Sing Proud!;A Few Good Men;asshole;static;ass;1
Dropkick Murphys;Sing Loud, Sing Proud!;Ramble and Roll;shit;static;shit;1
Dropkick Murphys;Sing Loud, Sing Proud!;The Gauntlet;damn;static;hell;1
Dropkick Murphys;Sing Loud, Sing Proud!;The Rocky Road to Dublin;asshole;static;ass;1
Dropkick Murphys;Sing Loud, Sing Proud!;The Rocky Road to Dublin;damn;static;hell;1
Dropkick Murphys;Sing Loud, Sing Proud!;The Spicy McHaggis Jig;asshole;static;pic;16
Dropkick Murphys;Sing Loud, Sing Proud!;The Spicy McHaggis Jig;damn;static;hell;3
Dropkick Murphys;Sing Loud, Sing Proud!;The Spicy McHaggis Jig;shit;llm;shit;1
Dropkick Murphys;Sing Loud, Sing Proud!;The Torch;asshole;static;ass;4
Dropkick Murphys;The Gang’s All Here;10 Years of Service;asshole;static;ass;2
Dropkick Murphys;The Gang’s All Here;10 Years of Service;damn;static;hell;2
Dropkick Murphys;The Gang’s All Here;Curse of a Fallen Soul;asshole;static;ass;6
Dropkick Murphys;The Gang’s All Here;Curse of a Fallen Soul;damn;static;hell;1
Dropkick Murphys;The Gang’s All Here;Devil’s Brigade;other;static;piss;2
Dropkick Murphys;The Gang’s All Here;Homeward Bound;asshole;static;ass;2
Dropkick Murphys;The Gang’s All Here;The Gang’s All Here;asshole;static;pic;1
Dropkick Murphys;The Gang’s All Here;Upstarts and Broken Hearts;asshole;static;ass;1
Dropkick Murphys;The Gang’s All Here;Upstarts and Broken Hearts;damn;static;hell;1
Dropkick Murphys;The Gang’s All Here;Wheel of Misfortune;damn;static;hell;3
Dropkick Murphys;The Gang’s All Here;[unknown];fuck;static;fuck;4
Dropkick Murphys;The Meanest of Times;(F)Lannigan’s Ball;asshole;static;ass;1
Dropkick Murphys;The Meanest of Times;(F)Lannigan’s Ball;damn;llm;hell;1
Dropkick Murphys;The Meanest of Times;(F)Lannigan’s Ball;shit;llm;shit;1
Dropkick Murphys;The Meanest of Times;Echoes on “A”. Street;asshole;static;ass;2
Dropkick Murphys;The Meanest of Times;Fairmount Hill;asshole;static;ass;2
Dropkick Murphys;The Meanest of Times;Famous for Nothing;asshole;static;ass;1
Dropkick Murphys;The Meanest of Times;Famous for Nothing;damn;static;damn;2
Dropkick Murphys;The Meanest of Times;Famous for Nothing;shit;static;shit;1
Dropkick Murphys;The Meanest of Times;Jailbreak;damn;static;hell;1
Dropkick Murphys;The Meanest of Times;Loyal to No One;asshole;static;ass;1
Dropkick Murphys;The Meanest of Times;Rude Awakenings;damn;static;hell;2
Dropkick Murphys;The Meanest of Times;Shattered;asshole;static;ass;3
Dropkick Murphys;The Meanest of Times;Shattered;bastard;llm;bastard;1
Dropkick Murphys;The Meanest of Times;Shattered;bitch;llm;bitch;1
Dropkick Murphys;The Meanest of Times;Shattered;damn;llm;damn;1
Dropkick Murphys;The Meanest of Times;Shattered;fuck;llm;motherfucker;1
Dropkick Murphys;The Meanest of Times;Shattered;shit;llm;shit;1
Dropkick Murphys;The Meanest of Times;The State of Massachusetts;asshole;static;ass;1
Dropkick Murphys;The Warrior’s Code;Captain Kelly’s Kitchen;asshole;static;ass;1
Dropkick Murphys;The Warrior’s Code;Citizen C.I.A.;asshole;static;ass;1
Dropkick Murphys;The Warrior’s Code;I’m Shipping Up to Boston;asshole;static;pic;1
Dropkick Murphys;The Warrior’s Code;Last Letter Home;damn;static;hell;1
Dropkick Murphys;The Warrior’s Code;Sunshine Highway;bitch;static;bitch;2
Dropkick Murphys;The Warrior’s Code;Tessie;asshole;static;ass;1
Dropkick Murphys;The Warrior’s Code;The Green Fields of France;asshole;static;ass;1
Dropkick Murphys;The Warrior’s Code;The Green Fields of France;damn;static;damn;1
Dropkick Murphys;The Warrior’s Code;The Walking Dead;asshole;static;ass;1
Dropkick Murphys;The Warrior’s Code;The Walking Dead;damn;static;hell;1
Dropkick Murphys;The Warrior’s Code;The Warrior’s Code;damn;static;hell;1
Dropkick Murphys;The Warrior’s Code;Wicked Sensitive Crew;damn;static;hell;2
Dropkick Murphys;This Machine Still Kills Fascists;All You Fonies;damn;static;hell;4
Dropkick Murphys;This Machine Still Kills Fascists;Cadillac, Cadillac;asshole;static;ass;1
Dropkick Murphys;This Machine Still Kills Fascists;Dig a Hole;damn;static;damn;4
Dropkick Murphys;This Machine Still Kills Fascists;The Last One;asshole;static;ass;1
Dropkick Murphys;This Machine Still Kills Fascists;The Last One;damn;static;damn;10
Dropkick Murphys;This Machine Still Kills Fascists;Waters Are A'risin;asshole;static;ass;1
Dropkick Murphys;This Machine Still Kills Fascists;Where Trouble Is At;asshole;static;pic;1
Dropkick Murphys;This Machine Still Kills Fascists;Where Trouble Is At;fuck;llm;fuck;1
Dropkick Murphys;Turn Up That Dial;Chosen Few;asshole;static;ass;2
Dropkick Murphys;Turn Up That Dial;Chosen Few;disgust;llm;screw;1
Dropkick Murphys;Turn Up That Dial;Chosen Few;shit;static;shit;2
Dropkick Murphys;Turn Up That Dial;H.B.D.M.F.;asshole;static;pic;4
Dropkick Murphys;Turn Up That Dial;H.B.D.M.F.;damn;llm;damn;1
Dropkick Murphys;Turn Up That Dial;H.B.D.M.F.;religious;llm;Jesus Christ;1
Dropkick Murphys;Turn Up That Dial;H.B.D.M.F.;shit;static;shit;2
Dropkick Murphys;Turn Up That Dial;L-EE-B-O-Y;asshole;static;ass;2
Dropkick Murphys;Turn Up That Dial;L-EE-B-O-Y;damn;static;hell;2
Dropkick Murphys;Turn Up That Dial;Mick Jones Nicked My Pudding;other;static;piss;1
Dropkick Murphys;Turn Up That Dial;Middle Finger;asshole;llm;asshole;1
Dropkick Murphys;Turn Up That Dial;Middle Finger;fuck;llm;fuck;1
Dropkick Murphys;Turn Up That Dial;Middle Finger;other;llm;S.O.B;1
Dropkick Murphys;Turn Up That Dial;Middle Finger;shit;llm;shit;1
Dropkick Murphys;Turn Up That Dial;Queen of Suffolk County;fuck;llm;fuck;1
Dropkick Murphys;Turn Up That Dial;Queen of Suffolk County;shit;static;crap;2
Dropkick Murphys;Turn Up That Dial;Smash Shit Up;other;static;piss;1
Dropkick Murphys;Turn Up That Dial;Smash Shit Up;shit;static;shit;6
Dropkick Murphys;Turn Up That Dial;Turn Up That Dial;asshole;static;ass;1
Dukla Vozovna;Cvičná jízda;18;asshole;static;prdel;1
Dukla Vozovna;Cvičná jízda;18;fuck;llm;fuck;1
Dukla Vozovna;Cvičná jízda;18;shit;llm;shit;1
Dukla Vozovna;Cvičná jízda;Dukla vozovna;shit;llm;seru;1
Dukla Vozovna;Cvičná jízda;Hovno;asshole;static;hajzl;2
Dukla Vozovna;Cvičná jízda;Hovno;shit;static;sra;2
Dukla Vozovna;Cvičná jízda;Proč;bastard;static;debil;1
Dukla Vozovna;Cvičná jízda;Proč;damn;llm;sakra;1
Dukla Vozovna;Cvičná jízda;Šesnácky;fuck;llm;fuck;1
Dukla Vozovna;Cvičná jízda;Šesnácky;shit;llm;shit;1
Dukla Vozovna;Cvičná jízda;Školáci;asshole;static;prdel;1
Dukla Vozovna;Cvičná jízda;Školáci;fuck;llm;fuck;1
Dukla Vozovna;Cvičná jízda;Školáci;shit;llm;shit;1
Dukla Vozovna;Mistři!;"""16"" (Nechte mě bejt)";shit;llm;sere;1
Dukla Vozovna;Mistři!;Bijte mě do hlavy;bastard;static;debil;1
Dukla Vozovna;Mistři!;Bijte mě do hlavy;bitch;static;kráv;1
Dukla Vozovna;Mistři!;Bijte mě do hlavy;other;llm;vole;1
Dukla Vozovna;Mistři!;Bijte mě do hlavy;shit;llm;hovado;1
Dukla Vozovna;Mistři!;HomoHory;asshole;static;prdel;1
Dukla Vozovna;Mistři!;Kovi 2;other;llm;vole;1
Dukla Vozovna;Mistři!;Malý muž;fuck;static;kurv;2
Dukla Vozovna;Mistři!;Malý muž;shit;llm;shit;1
Dukla Vozovna;Mistři!;Nedrbejte špínu;bastard;llm;bastard;1
Dukla Vozovna;Mistři!;Nedrbejte špínu;fuck;llm;fuck;1
Dukla Vozovna;Mistři!;Nedrbejte špínu;shit;llm;shit;1
Dukla Vozovna;Mistři!;Slepice;asshole;static;pic;3
Dukla Vozovna;Mistři!;Trpaslíci;asshole;static;pic;1
Dukla Vozovna;Mistři!;Všechno se změnilo;asshole;static;prdel;2
Dukla Vozovna;Mistři!;Všechno se změnilo;bitch;static;kráv;1
Dukla Vozovna;Mistři!;Všechno se změnilo;other;llm;keci;1
Dukla Vozovna;Prášek proti smrti;Dva Němci původem ze Švýcarska;shit;static;sra;1
Dukla Vozovna;Prášek proti smrti;Kapela;shit;static;sra;1
Dukla Vozovna;Prášek proti smrti;Panáček;shit;llm;hovada;1
Dukla Vozovna;Prášek proti smrti;Pulec;fuck;llm;fuck;1
Dukla Vozovna;Zastávka svět;Dechovka;fuck;llm;fuck;1
Dukla Vozovna;Zastávka svět;Dechovka;shit;static;sra;2
Dukla Vozovna;Zastávka svět;Hovna s háčkama;shit;static;hovn;9
Dukla Vozovna;Zastávka svět;Kufr;other;llm;vykašlu se;1
Dukla Vozovna;Zastávka svět;Línej;fuck;llm;fuck;1
Dukla Vozovna;Zastávka svět;Línej;shit;llm;shit;1
Dukla Vozovna;Zastávka svět;Posázaví;damn;llm;damn;1
Dukla Vozovna;Zastávka svět;Posázaví;shit;llm;shit;1
Dukla Vozovna;Zastávka svět;Salamandr;damn;llm;hell;1
Dukla Vozovna;Zastávka svět;Salamandr;shit;static;sra;2
Dukla Vozovna;Zastávka svět;Tak pojď dál;fuck;llm;fuck;1
Dukla Vozovna;Zastávka svět;Tak pojď dál;shit;static;sra;2
Dwarves;Are Young and Good Looking;Demonica;fuck;llm;fuck;1
Dwarves;Are Young and Good Looking;Demonica;shit;llm;shit;1
Dwarves;Are Young and Good Looking;Hits;bitch;static;bitch;13
Dwarves;Are Young and Good Looking;I Will Deny;fuck;static;fuck;7
Dwarves;Are Young and Good Looking;One Time Only;bitch;static;bitch;2
Dwarves;Are Young and Good Looking;One Time Only;damn;llm;damn;1
Dwarves;Are Young and Good Looking;Pimp;asshole;static;dick;1
Dwarves;Are Young and Good Looking;Pimp;bastard;static;bastard;2
Dwarves;Are Young and Good Looking;Pimp;fuck;static;fuck;2
Dwarves;Are Young and Good Looking;The Ballad of Vadge Moore;damn;static;hell;2
Dwarves;Are Young and Good Looking;The Ballad of Vadge Moore;fuck;llm;fuck;1
Dwarves;Are Young and Good Looking;Throw That World Away;fuck;static;fuck;2
Dwarves;Are Young and Good Looking;Unrepentant;fuck;static;fuck;2
Dwarves;Are Young and Good Looking;We Must Have Blood;fuck;llm;fuck;1
Dwarves;Are Young and Good Looking;We Must Have Blood;shit;llm;shit;1
Dwarves;Blood Guts & Pussy;Astro Boy;fuck;llm;fuck;1
Dwarves;Blood Guts & Pussy;Back Seat of My Car;fuck;static;fuck;12
Dwarves;Blood Guts & Pussy;Detention Girl;fuck;llm;fuck;1
Dwarves;Blood Guts & Pussy;Detention Girl;shit;llm;shit;1
Dwarves;Blood Guts & Pussy;Drug Store;damn;llm;damn;1
Dwarves;Blood Guts & Pussy;Flesh Tantrum;fuck;llm;fuck;1
Dwarves;Blood Guts & Pussy;Fuck You Up and Get High;fuck;static;fuck;11
Dwarves;Blood Guts & Pussy;Fuck You Up and Get High;shit;llm;shit;1
Dwarves;Blood Guts & Pussy;Insect Whore;asshole;static;cunt;2
Dwarves;Blood Guts & Pussy;Insect Whore;bitch;llm;bitch;1
Dwarves;Blood Guts & Pussy;Insect Whore;damn;llm;damn;1
Dwarves;Blood Guts & Pussy;Insect Whore;fuck;static;fuck;3
Dwarves;Blood Guts & Pussy;Insect Whore;shit;llm;shit;1
Dwarves;Blood Guts & Pussy;Let’s Fuck;asshole;static;cunt;1
Dwarves;Blood Guts & Pussy;Let’s Fuck;fuck;static;fuck;22
Dwarves;Blood Guts & Pussy;Motherfucker;asshole;static;cunt;2
Dwarves;Blood Guts & Pussy;Motherfucker;fuck;static;fuck;15
Dwarves;Blood Guts & Pussy;SFVD;asshole;static;dick;2
Dwarves;Blood Guts & Pussy;SFVD;bitch;static;bitch;2
Dwarves;Blood Guts & Pussy;SFVD;fuck;static;fuck;5
Dwarves;Blood Guts & Pussy;Skin Poppin’ Slut;damn;static;hell;2
Dwarves;Blood Guts & Pussy;Skin Poppin’ Slut;fuck;static;fuck;5
Dwarves;Blood Guts & Pussy;Skin Poppin’ Slut;shit;llm;shit;1
Dwarves;Blood Guts & Pussy;What Hit You;fuck;static;fuck;2
Dwarves;Blood Guts & Pussy;What Hit You;shit;llm;shit;1
Dwarves;Concept Album;Ages Ago;asshole;static;pic;1
Dwarves;Concept Album;Ain't Playin';asshole;static;ass;1
Dwarves;Concept Album;Ain't Playin';fuck;llm;fuck;1
Dwarves;Concept Album;Ain't Playin';shit;llm;shit;1
Dwarves;Concept Album;Blast On;fuck;static;fuck;3
Dwarves;Concept Album;Come Unglued;asshole;static;ass;70
Dwarves;Concept Album;Come Unglued;damn;static;hell;7
Dwarves;Concept Album;Come Unglued;fuck;llm;fuck;1
Dwarves;Concept Album;Come Unglued;shit;llm;shit;1
Dwarves;Concept Album;Dead to Me;bitch;llm;bitch;1
Dwarves;Concept Album;Dead to Me;shit;llm;shit;1
Dwarves;Concept Album;Do It All the Time;asshole;static;ass;4
Dwarves;Concept Album;Do It All the Time;bastard;llm;bastard;1
Dwarves;Concept Album;Do It All the Time;damn;static;hell;5
Dwarves;Concept Album;Do It All the Time;fuck;static;fuck;13
Dwarves;Concept Album;Do It All the Time;other;static;piss;1
Dwarves;Concept Album;Do It All the Time;shit;static;shit;6
Dwarves;Concept Album;Everybody Squirts;asshole;static;ass;52
Dwarves;Concept Album;Everybody Squirts;damn;static;hell;20
Dwarves;Concept Album;Everybody Squirts;fuck;llm;fuck;1
Dwarves;Concept Album;Everybody Squirts;shit;static;crap;6
Dwarves;Concept Album;Feeling Great;damn;static;hell;2
Dwarves;Concept Album;Feeling Great;fuck;static;fuck;3
Dwarves;Concept Album;Kill or Be Killed;asshole;static;pic;1
Dwarves;Concept Album;Kill or Be Killed;damn;static;damn;1
Dwarves;Concept Album;Lean;asshole;static;ass;2
Dwarves;Concept Album;Lean;fuck;static;fuck;5
Dwarves;Concept Album;Lean;shit;static;shit;3
Dwarves;Concept Album;Parasite;asshole;static;ass;5
Dwarves;Concept Album;Parasite;bitch;static;bitch;5
Dwarves;Concept Album;Parasite;damn;static;hell;4
Dwarves;Concept Album;Parasite;fuck;static;fuck;9
Dwarves;Concept Album;Parasite;shit;static;shit;6
Dwarves;Concept Album;Sixteen;asshole;static;ass;1
Dwarves;Concept Album;Sixteen;bitch;static;bitch;1
Dwarves;Concept Album;Sixteen;damn;static;damn;16
Dwarves;Concept Album;Sixteen;shit;llm;shit;1
Dwarves;Concept Album;Terrorist of Love;asshole;static;ass;2
